,Id,Thumbnail,Name,Rating,BusinessName,UnitNo,PhoneNumber,OperationHours,CommunityRating,HighlightItems,FoodCategories
0,11147,https://oss.hawkerpedia.com.sg/hawkerpedia/highlight-item/20201107/iNzCZcYi2uca_hwy_sf.png,Hai Wei Yuan BBQ,70,Chomp Chomp Food Centre,01-76,,"Tue-Sun: 5pm-Midnight, Closed on Mon",73.0,"[{'Name': '', 'Description': '', 'Image': 'https://ewr1.vultrobjects.com/hawkerpedia/highlight-item/20201107/iNzCZcYi2uca_hwy_sf.png', 'RedirectUrl': '', 'Type': 0, 'Rating': 99}, {'Name': '', 'Description': '', 'Image': 'https://ewr1.vultrobjects.com/hawkerpedia/highlight-item/20201107/AY4SyeO2Rjh6_hwy_m1.png', 'RedirectUrl': '', 'Type': 0, 'Rating': 99}, {'Name': 'Seafood', 'Description': None, 'Image': '', 'RedirectUrl': None, 'Type': 1, 'Rating': 99}, {'Name': '', 'Description': '', 'Image': 'https://ewr1.vultrobjects.com/hawkerpedia/article/20201110/U9B3zV3gEJ8u_IMG_6721%20%281%29.JPG', 'RedirectUrl': '', 'Type': 0, 'Rating': 99}, {'Name': '', 'Description': '', 'Image': 'https://ewr1.vultrobjects.com/hawkerpedia/article/20201110/M2wnmEPh4E7z_IMG_6758%20%281%29.JPG', 'RedirectUrl': '', 'Type': 0, 'Rating': 99}, {'Name': '', 'Description': '', 'Image': 'https://ewr1.vultrobjects.com/hawkerpedia/article/20201110/q5fIw02npYf2_IMG_6750.JPG', 'RedirectUrl': '', 'Type': 0, 'Rating': 99}]",['Seafood']
1,11148,https://oss.hawkerpedia.com.sg/hawkerpedia/highlight-item/20201107/k5KxaiNM9Hma_ck_sf.png,Chia Keng Fried Hokkien Prawn Noodle,75,Chomp Chomp Food Centre,01-77,,Mon - Sun: 5.30am-1am,81.0,"[{'Name': '', 'Description': '', 'Image': 'https://ewr1.vultrobjects.com/hawkerpedia/highlight-item/20201107/k5KxaiNM9Hma_ck_sf.png', 'RedirectUrl': '', 'Type': 0, 'Rating': 99}, {'Name': 'Hokkien Mee', 'Description': None, 'Image': '', 'RedirectUrl': None, 'Type': 1, 'Rating': 99}, {'Name': '', 'Description': '', 'Image': 'https://ewr1.vultrobjects.com/hawkerpedia/article/20201110/NLidrB4qQiAy_IMG_6829.JPG', 'RedirectUrl': '', 'Type': 0, 'Rating': 99}, {'Name': '', 'Description': '', 'Image': 'https://ewr1.vultrobjects.com/hawkerpedia/article/20201116/quBDVH16sIBO_Screenshot%202020-11-16%20at%2011.56.25%20AM.png', 'RedirectUrl': '', 'Type': 0, 'Rating': 99}, {'Name': '', 'Description': '', 'Image': 'https://ewr1.vultrobjects.com/hawkerpedia/article/20201116/GenmZJS2p3Zx_Screenshot%202020-11-16%20at%2011.56.41%20AM.png', 'RedirectUrl': '', 'Type': 0, 'Rating': 99}, {'Name': '', 'Description': '', 'Image': 'https://ewr1.vultrobjects.com/hawkerpedia/article/20201116/5pNCg52c3XSh_Screenshot%202020-11-16%20at%2011.57.00%20AM.png', 'RedirectUrl': '', 'Type': 0, 'Rating': 99}]",['Hokkien Mee']
2,11149,https://oss.hawkerpedia.com.sg/hawkerpedia/highlight-item/20201107/kKvdIH4q13Lt_lucy_sf.png,Lucy BBQ Seafood,85,Chomp Chomp Food Centre,01-78,,Mon - Sun: 4pm-Midnight,74.0,"[{'Name': '', 'Description': '', 'Image': 'https://ewr1.vultrobjects.com/hawkerpedia/highlight-item/20201107/kKvdIH4q13Lt_lucy_sf.png', 'RedirectUrl': '', 'Type': 0, 'Rating': 99}, {'Name': '', 'Description': '', 'Image': 'https://ewr1.vultrobjects.com/hawkerpedia/highlight-item/20201107/hvznkmKOt2df_lucy_m1.png', 'RedirectUrl': '', 'Type': 0, 'Rating': 99}, {'Name': 'Seafood', 'Description': None, 'Image': '', 'RedirectUrl': None, 'Type': 1, 'Rating': 99}, {'Name': '', 'Description': '', 'Image': 'https://ewr1.vultrobjects.com/hawkerpedia/article/20201110/bUX0fkPJr7Sp_IMG_6838.JPG', 'RedirectUrl': '', 'Type': 0, 'Rating': 99}, {'Name': '', 'Description': '', 'Image': 'https://ewr1.vultrobjects.com/hawkerpedia/article/20201116/S53HXyW6P466_Sting.jpg', 'RedirectUrl': '', 'Type': 0, 'Rating': 99}, {'Name': '', 'Description': '', 'Image': 'https://ewr1.vultrobjects.com/hawkerpedia/article/20201116/qww7BHtcTesp_Sting2.jpg', 'RedirectUrl': '', 'Type': 0, 'Rating': 99}]",['Seafood']
3,11150,https://oss.hawkerpedia.com.sg/hawkerpedia/hawker-centre-manually/Chomp Chomp FC/abc_sf.jpg,All Bout Chicken,85,Chomp Chomp Food Centre,01-79,,Mon - Sun: 12pm-Midnight,81.0,"[{'Name': 'Western', 'Description': None, 'Image': '', 'RedirectUrl': None, 'Type': 1, 'Rating': 99}, {'Name': '', 'Description': None, 'Image': 'https://ewr1.vultrobjects.com/hawkerpedia/hawker-centre-manually/Chomp Chomp FC/abc_sf.jpg', 'RedirectUrl': None, 'Type': 0, 'Rating': 99}, {'Name': '', 'Description': None, 'Image': 'https://ewr1.vultrobjects.com/hawkerpedia/hawker-centre-manually/Chomp Chomp FC/abc_m1.jpg', 'RedirectUrl': None, 'Type': 0, 'Rating': 99}, {'Name': '', 'Description': '', 'Image': 'https://ewr1.vultrobjects.com/hawkerpedia/article/20201110/gtoNYrxlesyU_IMG_6775.JPG', 'RedirectUrl': '', 'Type': 0, 'Rating': 99}, {'Name': '', 'Description': '', 'Image': 'https://ewr1.vultrobjects.com/hawkerpedia/article/20201110/atEtYYvL035v_IMG_6827.JPG', 'RedirectUrl': '', 'Type': 0, 'Rating': 99}, {'Name': '', 'Description': '', 'Image': 'https://ewr1.vultrobjects.com/hawkerpedia/article/20201110/y2Puv3rkjdGt_IMG_6822.JPG', 'RedirectUrl': '', 'Type': 0, 'Rating': 99}, {'Name': '', 'Description': '', 'Image': 'https://ewr1.vultrobjects.com/hawkerpedia/article/20201116/ZDsyS9v9jik9_Bout.jpg', 'RedirectUrl': '', 'Type': 0, 'Rating': 99}]",['Western Cuisine']
4,11151,https://oss.hawkerpedia.com.sg/hawkerpedia/highlight-item/20201107/wWbArs80SJJs_ccr_sf.png,Chomp Chomp Rojak. Popiah,75,Chomp Chomp Food Centre,01-80,,Mon - Sun: 4pm-Midnight,0.0,"[{'Name': '', 'Description': '', 'Image': 'https://ewr1.vultrobjects.com/hawkerpedia/highlight-item/20201107/wWbArs80SJJs_ccr_sf.png', 'RedirectUrl': '', 'Type': 0, 'Rating': 99}, {'Name': 'Rojak', 'Description': None, 'Image': '', 'RedirectUrl': None, 'Type': 1, 'Rating': 99}, {'Name': 'Popiah', 'Description': None, 'Image': '', 'RedirectUrl': None, 'Type': 1, 'Rating': 99}]","['Rojak', 'Popiah']"
5,11152,https://oss.hawkerpedia.com.sg/hawkerpedia/highlight-item/20201107/N39v5eMz4NiY_ngoh_sf.png,Ngoh Hiang. Prawn Cracker,60,Chomp Chomp Food Centre,01-81,,,0.0,"[{'Name': '', 'Description': '', 'Image': 'https://ewr1.vultrobjects.com/hawkerpedia/highlight-item/20201107/N39v5eMz4NiY_ngoh_sf.png', 'RedirectUrl': '', 'Type': 0, 'Rating': 99}, {'Name': 'Ngoh Hiang', 'Description': None, 'Image': '', 'RedirectUrl': None, 'Type': 1, 'Rating': 99}, {'Name': '', 'Description': '', 'Image': 'https://ewr1.vultrobjects.com/hawkerpedia/article/20201110/8IIBDqf6m12k_IMG_6782.JPG', 'RedirectUrl': '', 'Type': 0, 'Rating': 99}, {'Name': '', 'Description': '', 'Image': 'https://ewr1.vultrobjects.com/hawkerpedia/article/20201116/uHpr9WpsK18R_Ngoh.jpg', 'RedirectUrl': '', 'Type': 0, 'Rating': 99}]",['Ngoh Hiang']
6,11153,https://oss.hawkerpedia.com.sg/hawkerpedia/hawker-centre-manually/Chomp Chomp FC/sweeheng_sf.jpg,Swee Heng Wanton Noodle,70,Chomp Chomp Food Centre,01-82,,,80.0,"[{'Name': 'Wanton Mee', 'Description': None, 'Image': '', 'RedirectUrl': None, 'Type': 1, 'Rating': 99}, {'Name': '', 'Description': None, 'Image': 'https://ewr1.vultrobjects.com/hawkerpedia/hawker-centre-manually/Chomp Chomp FC/sweeheng_sf.jpg', 'RedirectUrl': None, 'Type': 0, 'Rating': 99}, {'Name': '', 'Description': '', 'Image': 'https://ewr1.vultrobjects.com/hawkerpedia/article/20201110/uGqYKLkB89ou_IMG_6888.JPG', 'RedirectUrl': '', 'Type': 0, 'Rating': 99}, {'Name': '', 'Description': '', 'Image': 'https://ewr1.vultrobjects.com/hawkerpedia/article/20201110/QvIh1rgo55Hw_IMG_6890.JPG', 'RedirectUrl': '', 'Type': 0, 'Rating': 99}, {'Name': '', 'Description': '', 'Image': 'https://ewr1.vultrobjects.com/hawkerpedia/article/20201116/0lTBYytzcN8h_Swee%20Heng.jpg', 'RedirectUrl': '', 'Type': 0, 'Rating': 99}]",['Wanton Mee']
7,11154,https://oss.hawkerpedia.com.sg/hawkerpedia/highlight-item/20201107/plSV72c365rf_ayman_sf.png,Ayman Alam Cheng Teng (Traditional Cheng Teng Dessert),80,Chomp Chomp Food Centre,01-83,,"Tue - Sun: 5.30pm-11.30pm, Closed on Mon",0.0,"[{'Name': '', 'Description': '', 'Image': 'https://ewr1.vultrobjects.com/hawkerpedia/highlight-item/20201107/plSV72c365rf_ayman_sf.png', 'RedirectUrl': '', 'Type': 0, 'Rating': 99}, {'Name': 'Cheng Tng', 'Description': None, 'Image': '', 'RedirectUrl': None, 'Type': 1, 'Rating': 99}, {'Name': '', 'Description': '', 'Image': 'https://ewr1.vultrobjects.com/hawkerpedia/article/20201110/nYaJhYqFLdFW_IMG_6953.JPG', 'RedirectUrl': '', 'Type': 0, 'Rating': 99}, {'Name': '', 'Description': '', 'Image': 'https://ewr1.vultrobjects.com/hawkerpedia/article/20201116/GqJ0Q9uzS5Ld_Cheng.jpg', 'RedirectUrl': '', 'Type': 0, 'Rating': 99}, {'Name': '', 'Description': '', 'Image': 'https://ewr1.vultrobjects.com/hawkerpedia/article/20201116/2jV1FJ35Wh6t_Screenshot%202020-11-16%20at%2012.33.43%20PM.png', 'RedirectUrl': '', 'Type': 0, 'Rating': 99}]",['Cheng Tng']
8,11155,https://oss.hawkerpedia.com.sg/hawkerpedia/hawker-centre-manually/Chomp Chomp FC/hainan_sf.jpg,Ah Mai Satay Bee Hoon. Hainan Beef Noodle,75,Chomp Chomp Food Centre,01-20,,"Tue - Sun: 4pm-11pm, Closed on Mon",70.0,"[{'Name': 'Beef Noodles', 'Description': None, 'Image': '', 'RedirectUrl': None, 'Type': 1, 'Rating': 99}, {'Name': 'Satay Bee Hoon', 'Description': None, 'Image': '', 'RedirectUrl': None, 'Type': 1, 'Rating': 99}, {'Name': '', 'Description': None, 'Image': 'https://ewr1.vultrobjects.com/hawkerpedia/hawker-centre-manually/Chomp Chomp FC/hainan_sf.jpg', 'RedirectUrl': None, 'Type': 0, 'Rating': 99}]","['Beef Noodles', 'Satay Bee Hoon']"
9,11156,https://oss.hawkerpedia.com.sg/hawkerpedia/highlight-item/20201107/H2hiMFlR5Ust_fu_sf.png,Fu BBQ Seafood,70,Chomp Chomp Food Centre,01-21,,Mon - Sun: 4pm-12.30am,0.0,"[{'Name': '', 'Description': '', 'Image': 'https://ewr1.vultrobjects.com/hawkerpedia/highlight-item/20201107/H2hiMFlR5Ust_fu_sf.png', 'RedirectUrl': '', 'Type': 0, 'Rating': 99}, {'Name': 'Seafood', 'Description': None, 'Image': '', 'RedirectUrl': None, 'Type': 1, 'Rating': 99}, {'Name': '', 'Description': '', 'Image': 'https://ewr1.vultrobjects.com/hawkerpedia/article/20201110/7MXCHWXwTyfw_IMG_7226.JPG', 'RedirectUrl': '', 'Type': 0, 'Rating': 99}, {'Name': '', 'Description': '', 'Image': 'https://ewr1.vultrobjects.com/hawkerpedia/article/20201116/qqezwvMGWc6n_Screenshot%202020-11-16%20at%2012.43.06%20PM.png', 'RedirectUrl': '', 'Type': 0, 'Rating': 99}, {'Name': '', 'Description': '', 'Image': 'https://ewr1.vultrobjects.com/hawkerpedia/article/20201110/vY6K7altv6Jo_IMG_7244.JPG', 'RedirectUrl': '', 'Type': 0, 'Rating': 99}, {'Name': '', 'Description': '', 'Image': 'https://ewr1.vultrobjects.com/hawkerpedia/article/20201110/ADO8OEpquQUX_IMG_7233.JPG', 'RedirectUrl': '', 'Type': 0, 'Rating': 99}]",['Seafood']
